DateTime,Week-ahead Forecast [MW],Day-ahead forecast [MW],Most recent forecast [MW],Measured & upscaled [MW],Monitored Capacity [MW],Day-ahead forecast (11h00) [MW]
28/03/2020 15:15,455.18,1715.94,1709.64,1673.03,1947.95,1728.63
28/03/2020 15:30,455.02,1718.4,1713.27,1689,1947.95,1730.92
28/03/2020 15:45,451.38,1720.85,1716.9,1678.79,1947.95,1733.21
28/03/2020 16:00,447.74,1722.89,1733.5,1697.22,1947.95,1735.09
28/03/2020 16:15,444.11,1724.52,1734.42,1704.29,1947.95,1736.55
28/03/2020 16:30,439.67,1726.14,1735.35,1712.03,1947.95,1738.02
28/03/2020 16:45,436.13,1727.76,1736.27,1712.1,1947.95,1739.48
28/03/2020 17:00,435.21,1729.18,1736.97,1707.62,1947.95,1740.62
28/03/2020 17:15,443.72,1730.4,1737.43,1710.97,1947.95,1741.43
28/03/2020 17:30,478.51,1731.61,1737.88,1703.88,1947.95,1742.24
28/03/2020 17:45,506.43,1732.83,1738.34,1707.45,1947.95,1743.06
28/03/2020 18:00,530.23,1733.97,1738.78,1699.46,1947.95,1743.78
28/03/2020 18:15,544.34,1735.04,1739.18,1712.95,1947.95,1744.43
28/03/2020 18:30,550.25,1736.11,1739.59,1714.93,1947.95,1745.08
28/03/2020 18:45,555.38,1737.18,1740,1711.61,1947.95,1745.72
28/03/2020 19:00,560.47,1737.92,1712.63,1697.3,1947.95,1745.9
28/03/2020 19:15,568.58,1738.34,1713.8,1713.83,1947.95,1745.6
28/03/2020 19:30,576.78,1738.75,1700.48,1721.09,1947.95,1745.3
28/03/2020 19:45,585.07,1739.17,1709.51,1707.98,1947.95,1745.01
28/03/2020 20:00,593.33,1738.7,1714.34,1709.7,1947.95,1744.13
28/03/2020 20:15,593.8,1737.34,1714.73,1737.29,1947.95,1742.66
28/03/2020 20:30,566.17,1735.99,1716.54,1727.83,1947.95,1741.2
28/03/2020 20:45,540.15,1734.63,1717.19,1720.83,1947.95,1739.73
28/03/2020 21:00,536.56,1733.11,1765.2,1720.86,1947.95,1737.56
28/03/2020 21:15,542.16,1731.4,1768.91,1704.38,1947.95,1734.67
28/03/2020 21:30,560.67,1729.7,1763.48,1718.02,1947.95,1731.78
28/03/2020 21:45,582.04,1727.99,1758.05,1705.95,1947.95,1728.9
28/03/2020 22:00,600.8,1726.18,1753.44,1684.31,1947.95,1726.06
28/03/2020 22:15,621.17,1724.28,1749.65,1634.89,1947.95,1723.26
28/03/2020 22:30,624.91,1722.38,1745.85,1682.04,1947.95,1720.47
28/03/2020 22:45,621.45,1720.47,1742.06,1695.19,1947.95,1717.68
28/03/2020 23:00,617.14,1718.18,1738.95,1705.75,1947.95,1715.11
28/03/2020 23:15,621.66,1715.49,1736.53,1707.48,1947.95,1712.78
28/03/2020 23:30,629.3,1712.81,1734.11,1683.31,1947.95,1710.46
28/03/2020 23:45,641.52,1710.13,1731.69,1709.1,1947.95,1708.13
29/03/2020 00:00,613.83,1715.25,1729.19,1715.41,1947.95,1708.38
29/03/2020 00:15,598.81,1713.62,1726.61,1698.15,1947.95,1706.75
29/03/2020 00:30,610.1,1711.99,1724.03,1679.44,1947.95,1705.12
29/03/2020 00:45,627.49,1710.37,1721.45,1690.19,1947.95,1703.49
29/03/2020 01:00,636.06,1708.21,1718.45,1690.04,1947.95,1701.79
29/03/2020 01:15,614.92,1705.53,1715.04,1691.15,1947.95,1700.01
29/03/2020 01:30,605.47,1702.85,1711.63,1690.41,1947.95,1698.24
29/03/2020 01:45,613.6,1700.17,1708.22,1693.78,1947.95,1696.46
29/03/2020 03:00,636.2,1698.04,1705.76,1685.63,1947.95,1694.98
29/03/2020 03:15,650.1,1696.46,1704.26,1650.9,1947.95,1693.8
29/03/2020 03:30,635.74,1694.89,1702.76,1614.17,1947.95,1692.61
29/03/2020 03:45,642.16,1693.31,1701.25,1627.01,1947.95,1691.42
29/03/2020 04:00,633.38,1692.24,1710.71,1651.01,1947.95,1690.45
29/03/2020 04:15,622.47,1691.68,1708.87,1640.32,1947.95,1689.7
29/03/2020 04:30,629.81,1691.13,1707.03,1635.84,1947.95,1688.94
29/03/2020 04:45,640.87,1690.57,1705.19,1633.62,1947.95,1688.19
29/03/2020 05:00,652.09,1690.11,1703.6,1644.48,1947.95,1687.75
29/03/2020 05:15,663.55,1689.77,1702.26,1646.19,1947.95,1687.64
29/03/2020 05:30,675.18,1689.42,1700.92,1637.35,1947.95,1687.53
29/03/2020 05:45,685.31,1689.08,1699.58,1638.79,1947.95,1687.42
29/03/2020 06:00,690.58,1688.89,1689.31,1633.75,1947.95,1687.72
29/03/2020 06:15,662.24,1688.86,1689.38,1632.41,1947.95,1688.45
29/03/2020 06:30,634.93,1688.83,1689.46,1638.65,1947.95,1689.18
29/03/2020 06:45,644,1688.8,1689.54,1646.47,1947.95,1689.9
29/03/2020 07:00,653.23,1689.54,1690.11,1655.71,1947.95,1691.15
29/03/2020 07:15,660.96,1691.05,1691.19,1656.45,1947.95,1692.91
29/03/2020 07:30,666.97,1692.56,1692.27,1655.24,1947.95,1694.69
29/03/2020 07:45,673.07,1694.06,1693.35,1580.69,1947.95,1696.45
29/03/2020 08:00,665.52,1696.68,1695.66,1612.27,1947.95,1699.24
29/03/2020 08:15,646.3,1700.4,1699.11,1424.56,1947.95,1703.03
29/03/2020 08:30,635.65,1704.12,1702.78,1493.55,1947.95,1706.84
29/03/2020 08:45,661.95,1707.84,1706.34,1584.75,1947.95,1710.63
29/03/2020 09:00,662.6,1713.26,1712.01,1639.59,1947.95,1715.5
29/03/2020 09:15,666.46,1720.37,1719.8,1550.82,1947.95,1721.43
29/03/2020 09:30,676.26,1727.49,1727.58,1608.79,1947.95,1727.36
29/03/2020 09:45,660.57,1734.6,1735.37,1617.67,1947.95,1733.3
29/03/2020 10:00,671.53,1741.53,1742.96,1597.1,1947.95,1739.24
29/03/2020 10:15,688.23,1748.26,1750.34,1555.33,1947.95,1745.2
29/03/2020 10:30,705.22,1754.99,1757.73,1521.73,1947.95,1751.16
29/03/2020 10:45,722.5,1761.73,1765.11,1351.14,1947.95,1757.12
29/03/2020 11:00,735.13,1766.56,1773.46,1667.46,1947.95,1761.87
29/03/2020 11:15,747.47,1769.5,1775.03,1571.76,1947.95,1765.41
29/03/2020 11:30,750.31,1772.44,1776.6,1579.21,1947.95,1768.96
29/03/2020 11:45,750.18,1775.38,1778.17,1661.81,1947.95,1772.5
29/03/2020 12:00,747.57,1777.34,1779.37,1676.34,1947.95,1775.04
29/03/2020 12:15,742.82,1778.34,1780.19,1769.42,1947.95,1776.58
29/03/2020 12:30,738.16,1779.34,1781.02,1773.56,1947.95,1778.12
29/03/2020 12:45,740.43,1780.34,1781.85,1772.52,1947.95,1779.65
29/03/2020 13:00,765.76,1781.09,1782.43,1763.71,1947.95,1780.86
29/03/2020 13:15,800.7,1781.6,1782.76,1782.06,1947.95,1781.74
29/03/2020 13:30,798.02,1782.1,1783.1,1770.63,1947.95,1782.62
29/03/2020 13:45,788.61,1782.61,1783.43,1778.66,1947.95,1783.5
29/03/2020 14:00,813.17,1783.28,1783.72,1775.36,1947.95,1783.97
29/03/2020 14:15,853.02,1784.12,1783.95,1780.78,1947.95,1784.04
29/03/2020 14:30,898.33,1784.95,1784.19,1783,1947.95,1784.11
29/03/2020 14:45,939.07,1785.79,1784.42,1780,1947.95,1784.18
29/03/2020 15:00,974.26,1786.34,1784.58,1780.6,1947.95,1784.18
29/03/2020 15:15,998.74,1786.59,1784.66,1781.09,1947.95,1784.12
29/03/2020 15:30,1026.11,1786.86,1784.73,1777.58,1947.95,1784.06
29/03/2020 15:45,1071.11,1787.11,1784.8,1776.44,1947.95,1784
29/03/2020 16:00,1093.65,1787.29,1784.63,1775.51,1947.95,1783.9
29/03/2020 16:15,1133.06,1787.38,1784.51,1774.05,1947.95,1783.74
29/03/2020 16:30,1170.54,1787.47,1784.39,1770.27,1947.95,1783.58
29/03/2020 16:45,1200.74,1787.56,1784.27,1769.07,1947.95,1783.42
29/03/2020 17:00,1223.55,1787.72,1784.03,1761.03,1947.95,1783.13
29/03/2020 17:15,1249.62,1787.95,1783.66,1758.6,1947.95,1782.7
29/03/2020 17:30,1257,1788.18,1783.29,1761.54,1947.95,1782.28
29/03/2020 17:45,1252.54,1788.41,1782.92,1764.8,1947.95,1781.85
29/03/2020 18:00,1255.96,1787.78,1782,1748.46,1947.95,1781.12
29/03/2020 18:15,1245.88,1786.27,1780.53,1754.23,1947.95,1780.09
29/03/2020 18:30,1267.05,1784.77,1779.06,1751.66,1947.95,1779.06
29/03/2020 18:45,1301.86,1783.27,1777.59,1741.64,1947.95,1778.03
29/03/2020 19:00,1317.09,1781.02,1776.21,1752.48,1947.95,1776.45
29/03/2020 19:15,1375.57,1778.02,1774.9,1742.63,1947.95,1774.34
29/03/2020 19:30,1442.99,1775.03,1773.59,1744.75,1947.95,1772.23
29/03/2020 19:45,1447.81,1772.03,1772.29,1750.91,1947.95,1770.12
29/03/2020 20:00,1481.38,1769.37,1770.65,1736.35,1947.95,1767.82
29/03/2020 20:15,1465.59,1767.04,1768.68,1728.77,1947.95,1765.34
29/03/2020 20:30,1446.07,1764.7,1766.7,1737.24,1947.95,1762.85
29/03/2020 20:45,1454.34,1762.37,1764.73,1737.72,1947.95,1760.36
29/03/2020 21:00,1436.72,1760.38,1774.73,1722.28,1947.95,1757.82
29/03/2020 21:15,1391.27,1758.72,1771.89,1719.05,1947.95,1755.24
29/03/2020 21:30,1380.89,1757.06,1769.05,1728.72,1947.95,1752.66
29/03/2020 21:45,1375.64,1755.4,1766.21,1718.46,1947.95,1750.08
29/03/2020 22:00,1349.82,1753.28,1763.78,1731.07,1947.95,1747.39
29/03/2020 22:15,1327.14,1750.67,1761.75,1714.28,1947.95,1744.58
